session_id,rows,dominant_country,dominant_platform,start_hour,completion_rate,artist_affinity_ratio,country_match,platform_match,hour_match,artist_affinity_match,driving_hint,attribution_score,keep_as_primary_user
2131,1,US,"iOS 14.4.2 (iPhone13,3)",1,1.0,1.0,1,0,1,1,0,3.0,1
2159,1,US,"iOS 14.4.2 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
2195,1,US,"iOS 14.4.2 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
2222,1,US,"iOS 14.4.2 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
2223,1,US,"iOS 14.4.2 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
2235,1,US,"iOS 14.4.2 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
2241,1,US,"iOS 14.4.2 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
2245,1,US,"iOS 14.4.2 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
2249,1,US,"iOS 14.4.2 (iPhone13,3)",23,1.0,1.0,1,0,1,1,0,3.0,1
2267,1,US,"iOS 14.4.2 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
2287,1,US,"iOS 14.4.2 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
2345,1,US,"iOS 14.6 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
2379,1,US,"iOS 14.6 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
2384,1,US,"iOS 14.6 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
2385,1,US,"iOS 14.6 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
2403,1,US,"iOS 14.6 (iPhone13,3)",10,1.0,1.0,1,0,1,1,0,3.0,1
2412,1,US,"iOS 14.6 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
2416,1,US,"iOS 14.6 (iPhone13,3)",1,1.0,1.0,1,0,1,1,0,3.0,1
2434,1,US,"iOS 14.6 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
2517,1,US,"iOS 14.6 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
2522,1,US,"Android OS 10 API 29 (samsung, SM-G960U)",21,1.0,1.0,1,0,1,1,0,3.0,1
2538,1,US,"iOS 14.6 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
2545,1,US,"iOS 14.6 (iPhone13,3)",0,1.0,1.0,1,0,1,1,0,3.0,1
2556,1,US,"iOS 14.6 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
2567,1,US,"iOS 14.6 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
2581,1,US,"iOS 14.6 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
2585,1,US,"iOS 14.6 (iPhone13,3)",1,1.0,1.0,1,0,1,1,0,3.0,1
2602,1,US,"iOS 14.6 (iPhone13,3)",10,1.0,1.0,1,0,1,1,0,3.0,1
2625,1,US,"iOS 14.6 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
2647,1,US,"iOS 14.6 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
2648,1,US,"Android OS 10 API 29 (samsung, SM-G960U)",20,1.0,1.0,1,0,1,1,0,3.0,1
2669,1,US,"iOS 14.6 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
2702,1,US,"iOS 14.6 (iPhone13,3)",0,1.0,1.0,1,0,1,1,0,3.0,1
2717,1,US,"iOS 14.6 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
2729,1,US,"iOS 14.6 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
2753,1,US,"Android OS 10 API 29 (samsung, SM-G960U)",16,1.0,1.0,1,0,1,1,0,3.0,1
2785,1,US,"iOS 14.6 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
2809,1,US,"iOS 14.6 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
2849,1,US,Windows 10 (10.0.19042; x64; AppX),20,1.0,1.0,1,0,1,1,0,3.0,1
2858,1,US,"iOS 14.6 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
2906,1,US,Windows 10 (10.0.19042; x64; AppX),21,1.0,1.0,1,0,1,1,0,3.0,1
2912,1,US,"iOS 14.6 (iPhone13,3)",9,1.0,1.0,1,0,1,1,0,3.0,1
2938,1,US,"iOS 14.6 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
2961,1,US,"iOS 14.6 (iPhone13,3)",11,1.0,1.0,1,0,1,1,0,3.0,1
3054,1,US,"iOS 14.6 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3068,1,US,Windows 10 (10.0.19042; x64; AppX),22,1.0,1.0,1,0,1,1,0,3.0,1
3087,1,US,"iOS 14.6 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
3135,1,US,Windows 10 (10.0.19042; x64; AppX),7,1.0,1.0,1,0,1,1,0,3.0,1
3136,1,US,"iOS 14.8 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
3180,1,US,"iOS 14.8 (iPhone13,3)",15,1.0,1.0,1,0,1,1,0,3.0,1
3246,1,US,"iOS 14.8 (iPhone13,3)",8,1.0,1.0,1,0,1,1,0,3.0,1
3279,1,US,"Android OS 10 API 29 (samsung, SM-G960U)",22,1.0,1.0,1,0,1,1,0,3.0,1
3299,1,US,"iOS 14.8 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
3300,1,US,"iOS 14.8 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
3305,1,US,"iOS 14.8 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
3314,1,US,"iOS 14.8 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
3406,1,US,"iOS 15.1.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
3408,1,US,"iOS 15.1.1 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
3410,1,US,"Android OS 10 API 29 (samsung, SM-G960U)",1,1.0,1.0,1,0,1,1,0,3.0,1
3415,1,US,"iOS 15.1.1 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
3430,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
3435,1,US,"iOS 15.1.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
3446,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3450,1,US,"iOS 15.1.1 (iPhone13,3)",8,1.0,1.0,1,0,1,1,0,3.0,1
3473,1,US,"iOS 15.1.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
3508,1,US,"iOS 15.1.1 (iPhone13,3)",23,1.0,1.0,1,0,1,1,0,3.0,1
3519,1,US,"iOS 15.1.1 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
3524,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3555,1,US,"iOS 15.1.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
3572,1,US,Windows 10 (10.0.19042; x64; AppX),17,1.0,1.0,1,0,1,1,0,3.0,1
3604,1,US,"iOS 15.1.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
3833,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3836,1,US,"iOS 15.1.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
3840,1,US,"iOS 15.1.1 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
3846,1,US,"iOS 15.1.1 (iPhone13,3)",9,1.0,1.0,1,0,1,1,0,3.0,1
3847,1,US,"iOS 15.1.1 (iPhone13,3)",14,1.0,1.0,1,0,1,1,0,3.0,1
3860,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
3861,1,US,"iOS 15.1.1 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
3866,1,US,"iOS 15.1.1 (iPhone13,3)",9,1.0,1.0,1,0,1,1,0,3.0,1
3868,1,US,"iOS 15.1.1 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
3877,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3883,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
3888,1,US,"iOS 15.1.1 (iPhone13,3)",15,1.0,1.0,1,0,1,1,0,3.0,1
3891,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
3933,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
3940,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
3941,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3948,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
3953,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3958,1,US,"iOS 15.1.1 (iPhone13,3)",20,1.0,1.0,1,0,1,1,0,3.0,1
3959,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
3966,1,US,"iOS 15.1.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
3970,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
3979,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
3995,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
4003,1,US,"iOS 15.1.1 (iPhone13,3)",23,1.0,1.0,1,0,1,1,0,3.0,1
4014,1,US,"iOS 15.1.1 (iPhone13,3)",23,1.0,1.0,1,0,1,1,0,3.0,1
4020,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
4026,1,US,"iOS 15.1.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
4043,1,US,"iOS 15.1.1 (iPhone13,3)",15,1.0,1.0,1,0,1,1,0,3.0,1
4045,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4056,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
4074,1,US,"iOS 15.1.1 (iPhone13,3)",11,1.0,1.0,1,0,1,1,0,3.0,1
4091,1,US,"iOS 15.1.1 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
4096,1,US,"iOS 15.1.1 (iPhone13,3)",1,1.0,1.0,1,0,1,1,0,3.0,1
4100,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4101,1,US,"iOS 15.1.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4111,1,US,"iOS 15.1.1 (iPhone13,3)",13,1.0,1.0,1,0,1,1,0,3.0,1
4113,1,US,"iOS 15.1.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
4145,1,US,"iOS 15.1.1 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
4157,1,US,"iOS 15.3.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4198,1,US,"iOS 15.3.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
4216,1,US,"iOS 15.3.1 (iPhone13,3)",0,1.0,1.0,1,0,1,1,0,3.0,1
4239,1,US,"iOS 15.3.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
4271,1,US,"iOS 15.3.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4306,1,US,"iOS 15.3.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
4332,1,US,"iOS 15.3.1 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
4337,1,US,"iOS 15.3.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4341,1,US,"iOS 15.3.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
4351,1,US,"iOS 15.3.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
4390,1,US,"iOS 15.3.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
4410,1,US,"iOS 15.4.1 (iPhone13,3)",8,1.0,1.0,1,0,1,1,0,3.0,1
4438,1,US,"iOS 15.4.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
4439,1,US,"iOS 15.4.1 (iPhone13,3)",0,1.0,1.0,1,0,1,1,0,3.0,1
4458,1,US,"iOS 15.4.1 (iPhone13,3)",21,1.0,1.0,1,0,1,1,0,3.0,1
4469,1,US,"iOS 15.4.1 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4479,1,US,"iOS 15.4.1 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
4496,1,US,"iOS 15.4.1 (iPhone13,3)",15,1.0,1.0,1,0,1,1,0,3.0,1
4497,1,US,"iOS 15.4.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
4503,1,US,"iOS 15.4.1 (iPhone13,3)",7,1.0,1.0,1,0,1,1,0,3.0,1
4517,1,US,"iOS 15.4.1 (iPhone13,3)",22,1.0,1.0,1,0,1,1,0,3.0,1
4519,1,US,"iOS 15.4.1 (iPhone13,3)",9,1.0,1.0,1,0,1,1,0,3.0,1
4527,1,US,"iOS 15.4.1 (iPhone13,3)",8,1.0,1.0,1,0,1,1,0,3.0,1
4543,1,US,"iOS 15.4.1 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
4559,1,US,"iOS 15.4.1 (iPhone13,3)",10,1.0,1.0,1,0,1,1,0,3.0,1
4569,1,US,"iOS 15.4.1 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
4580,1,US,"iOS 15.4.1 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
4638,1,US,"iOS 15.4.1 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
4644,1,US,"iOS 15.4.1 (iPhone13,3)",6,1.0,1.0,1,0,1,1,0,3.0,1
4650,1,US,"iOS 15.4.1 (iPhone13,3)",17,1.0,1.0,1,0,1,1,0,3.0,1
4669,1,US,"iOS 15.4.1 (iPhone13,3)",1,1.0,1.0,1,0,1,1,0,3.0,1
4675,1,US,"iOS 15.4.1 (iPhone13,3)",8,1.0,1.0,1,0,1,1,0,3.0,1
4680,1,US,"iOS 15.5 (iPhone13,3)",18,1.0,1.0,1,0,1,1,0,3.0,1
4693,1,US,"iOS 15.5 (iPhone13,3)",19,1.0,1.0,1,0,1,1,0,3.0,1
4698,1,US,"iOS 15.5 (iPhone13,3)",16,1.0,1.0,1,0,1,1,0,3.0,1
4702,1,US,"iOS 15.5 (iPhone13,3)",9,1.0,1.0,1,0,1,1,0,3.0,1
4709,1,US,"iOS 15.4.1 (iPhone14,2)",17,1.0,1.0,1,0,1,1,0,3.0,1
4712,1,US,"iOS 15.4.1 (iPhone14,2)",15,1.0,1.0,1,0,1,1,0,3.0,1
4717,1,US,"iOS 15.4.1 (iPhone14,2)",8,1.0,1.0,1,0,1,1,0,3.0,1
4734,1,US,"iOS 15.4.1 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
4743,1,US,"iOS 15.5 (iPhone14,2)",19,1.0,1.0,1,0,1,1,0,3.0,1
4769,1,US,"iOS 15.5 (iPhone14,2)",9,1.0,1.0,1,0,1,1,0,3.0,1
4785,1,US,"iOS 15.5 (iPhone14,2)",19,1.0,1.0,1,0,1,1,0,3.0,1
4803,1,US,"iOS 15.5 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
4817,1,US,"iOS 15.5 (iPhone14,2)",12,1.0,1.0,1,0,1,1,0,3.0,1
4819,1,US,"iOS 15.5 (iPhone14,2)",16,1.0,1.0,1,0,1,1,0,3.0,1
4823,1,US,"iOS 15.5 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
4835,1,US,"iOS 15.5 (iPhone14,2)",9,1.0,1.0,1,0,1,1,0,3.0,1
4851,1,US,"iOS 15.5 (iPhone14,2)",18,1.0,1.0,1,0,1,1,0,3.0,1
4860,1,US,"iOS 15.5 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
4870,1,US,"iOS 15.5 (iPhone14,2)",18,1.0,1.0,1,0,1,1,0,3.0,1
4881,1,US,"iOS 15.5 (iPhone14,2)",16,1.0,1.0,1,0,1,1,0,3.0,1
4891,1,US,"iOS 15.5 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
4897,1,US,"iOS 15.5 (iPhone14,2)",20,1.0,1.0,1,0,1,1,0,3.0,1
4906,1,US,"iOS 15.6 (iPhone14,2)",22,1.0,1.0,1,0,1,1,0,3.0,1
4907,1,US,"iOS 15.6 (iPhone14,2)",23,1.0,1.0,1,0,1,1,0,3.0,1
4936,1,US,"iOS 15.6 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
4961,1,US,"iOS 15.6 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
4963,1,US,"iOS 15.6 (iPhone14,2)",17,1.0,1.0,1,0,1,1,0,3.0,1
4978,1,US,"iOS 15.6 (iPhone14,2)",9,1.0,1.0,1,0,1,1,0,3.0,1
4984,1,US,"iOS 15.6 (iPhone14,2)",1,1.0,1.0,1,0,1,1,0,3.0,1
4997,1,US,"iOS 15.6.1 (iPhone14,2)",8,1.0,1.0,1,0,1,1,0,3.0,1
5002,1,US,"iOS 15.6.1 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
5003,1,US,"iOS 15.6.1 (iPhone14,2)",8,1.0,1.0,1,0,1,1,0,3.0,1
5004,1,US,"iOS 15.6.1 (iPhone14,2)",19,1.0,1.0,1,0,1,1,0,3.0,1
5007,1,US,"iOS 15.6.1 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
5013,1,US,"iOS 15.6.1 (iPhone14,2)",18,1.0,1.0,1,0,1,1,0,3.0,1
5020,1,US,"iOS 15.6.1 (iPhone14,2)",20,1.0,1.0,1,0,1,1,0,3.0,1
5025,1,US,"iOS 15.6.1 (iPhone14,2)",22,1.0,1.0,1,0,1,1,0,3.0,1
5032,1,US,"iOS 15.6.1 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
5054,1,US,"iOS 15.6.1 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
5064,1,US,"iOS 15.6.1 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
5081,1,US,"iOS 15.6.1 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
5085,1,US,"iOS 15.6.1 (iPhone14,2)",0,1.0,1.0,1,0,1,1,0,3.0,1
5103,1,US,"iOS 15.6.1 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
5118,1,US,"iOS 15.6.1 (iPhone14,2)",17,1.0,1.0,1,0,1,1,0,3.0,1
5168,1,US,"iOS 15.6.1 (iPhone14,2)",20,1.0,1.0,1,0,1,1,0,3.0,1
5180,1,US,"iOS 15.6.1 (iPhone14,2)",20,1.0,1.0,1,0,1,1,0,3.0,1
5188,1,US,"iOS 15.6.1 (iPhone14,2)",22,1.0,1.0,1,0,1,1,0,3.0,1
5190,1,US,"iOS 15.6.1 (iPhone14,2)",6,1.0,1.0,1,0,1,1,0,3.0,1
5200,1,US,"iOS 15.6.1 (iPhone14,2)",7,1.0,1.0,1,0,1,1,0,3.0,1
5208,1,US,"iOS 15.6.1 (iPhone14,2)",17,1.0,1.0,1,0,1,1,0,3.0,1
5574,1,DE,ios,10,1.0,1.0,0,1,1,1,0,3.0,0
5597,1,IN,ios,7,1.0,1.0,0,1,1,1,0,3.0,0
5606,1,IN,ios,15,1.0,1.0,0,1,1,1,0,3.0,0
5654,1,IN,ios,10,1.0,1.0,0,1,1,1,0,3.0,0
5666,1,JP,ios,14,0.0,1.0,0,1,1,1,0,3.0,0
5669,1,JP,ios,16,0.0,1.0,0,1,1,1,0,3.0,0
5670,1,JP,ios,17,1.0,1.0,0,1,1,1,0,3.0,0
8694,1,IN,ios,22,0.0,1.0,0,1,1,1,0,3.0,0
8698,1,IN,ios,8,1.0,1.0,0,1,1,1,0,3.0,0
8707,1,IN,ios,8,1.0,1.0,0,1,1,1,0,3.0,0
8727,1,IN,osx,8,1.0,1.0,0,1,1,1,0,3.0,0
8730,1,IN,ios,15,1.0,1.0,0,1,1,1,0,3.0,0
8734,1,IN,ios,14,1.0,1.0,0,1,1,1,0,3.0,0
8742,1,IN,ios,19,1.0,1.0,0,1,1,1,0,3.0,0
8769,1,IN,ios,7,1.0,1.0,0,1,1,1,0,3.0,0
8780,1,IN,ios,14,1.0,1.0,0,1,1,1,0,3.0,0
8836,1,JP,ios,17,0.0,1.0,0,1,1,1,0,3.0,0
8243,35,US,not_applicable,3,0.285714,0.6,1,0,0,1,1,2.9,1
8536,35,US,not_applicable,5,0.228571,0.771429,1,0,0,1,1,2.9,1
10060,32,US,not_applicable,2,0.5,0.46875,1,0,0,1,1,2.9,1
8586,29,US,not_applicable,2,0.482759,0.689655,1,0,0,1,1,2.9,1
9154,29,US,tizen,4,0.758621,0.448276,1,0,0,1,1,2.9,1
9613,28,US,not_applicable,2,0.464286,0.321429,1,0,0,1,1,2.9,1
10572,28,US,not_applicable,2,0.25,0.25,1,0,0,1,1,2.9,1
10785,28,US,not_applicable,2,0.321429,0.571429,1,0,0,1,1,2.9,1
8422,26,US,not_applicable,2,0.692308,0.461538,1,0,0,1,1,2.9,1
9594,26,US,tizen,3,0.769231,0.5,1,0,0,1,1,2.9,1
8566,25,US,not_applicable,3,0.68,0.6,1,0,0,1,1,2.9,1
10697,25,US,not_applicable,2,0.36,0.64,1,0,0,1,1,2.9,1
10165,24,US,tizen,3,1.0,0.333333,1,0,0,1,1,2.9,1
10747,24,US,not_applicable,4,0.583333,0.666667,1,0,0,1,1,2.9,1
8652,23,US,not_applicable,5,0.652174,0.73913,1,0,0,1,1,2.9,1
10724,23,US,not_applicable,2,0.304348,0.652174,1,0,0,1,1,2.9,1
8535,22,US,not_applicable,3,0.454545,0.727273,1,0,0,1,1,2.9,1
9524,21,US,not_applicable,3,0.190476,0.619048,1,0,0,1,1,2.9,1
10824,21,US,not_applicable,4,0.333333,0.714286,1,0,0,1,1,2.9,1
8209,20,US,not_applicable,3,0.25,0.25,1,0,0,1,1,2.9,1
8649,20,US,tizen,3,0.8,0.45,1,0,0,1,1,2.9,1
10189,20,US,tizen,2,0.9,0.65,1,0,0,1,1,2.9,1
10989,20,US,not_applicable,2,0.3,0.4,1,0,0,1,1,2.9,1
10092,19,US,not_applicable,3,0.368421,0.526316,1,0,0,1,1,2.9,1
6020,18,US,not_applicable,2,0.611111,0.388889,1,0,0,1,1,2.9,1
8198,18,US,not_applicable,3,0.222222,0.333333,1,0,0,1,1,2.9,1
9181,18,US,not_applicable,2,0.666667,0.888889,1,0,0,1,1,2.9,1
10738,17,US,not_applicable,3,0.294118,0.411765,1,0,0,1,1,2.9,1
10789,17,US,not_applicable,2,0.411765,0.352941,1,0,0,1,1,2.9,1
10966,17,US,not_applicable,3,1.0,0.529412,1,0,0,1,1,2.9,1
9040,16,US,not_applicable,3,0.875,0.625,1,0,0,1,1,2.9,1
9055,16,US,not_applicable,3,0.5625,0.8125,1,0,0,1,1,2.9,1
9665,16,US,tizen,3,0.625,0.6875,1,0,0,1,1,2.9,1
10627,16,US,not_applicable,2,0.3125,0.5625,1,0,0,1,1,2.9,1
10752,16,US,not_applicable,2,0.5,0.6875,1,0,0,1,1,2.9,1
8573,15,US,not_applicable,4,0.4,0.6,1,0,0,1,1,2.9,1
9636,15,US,not_applicable,3,0.533333,0.733333,1,0,0,1,1,2.9,1
8192,14,US,not_applicable,2,0.285714,0.928571,1,0,0,1,1,2.9,1
8208,14,US,not_applicable,2,0.428571,0.428571,1,0,0,1,1,2.9,1
8502,14,US,not_applicable,3,0.214286,0.714286,1,0,0,1,1,2.9,1
8685,14,US,not_applicable,2,0.642857,0.214286,1,0,0,1,1,2.9,1
9449,14,US,not_applicable,2,0.214286,0.714286,1,0,0,1,1,2.9,1
10597,14,US,not_applicable,2,0.5,0.642857,1,0,0,1,1,2.9,1
10635,14,US,not_applicable,2,0.571429,0.357143,1,0,0,1,1,2.9,1
10796,14,US,not_applicable,2,0.5,0.214286,1,0,0,1,1,2.9,1
9003,13,US,not_applicable,3,0.307692,0.692308,1,0,0,1,1,2.9,1
9121,13,US,tizen,4,0.769231,0.307692,1,0,0,1,1,2.9,1
9156,13,US,not_applicable,2,0.923077,0.615385,1,0,0,1,1,2.9,1
9759,13,US,not_applicable,4,0.384615,1.0,1,0,0,1,1,2.9,1
10004,13,US,not_applicable,4,0.384615,0.615385,1,0,0,1,1,2.9,1
10429,13,US,not_applicable,4,0.538462,0.538462,1,0,0,1,1,2.9,1
10670,13,US,not_applicable,3,0.615385,0.692308,1,0,0,1,1,2.9,1
10900,13,US,not_applicable,2,0.307692,0.384615,1,0,0,1,1,2.9,1
6902,12,US,tizen,4,0.333333,0.333333,1,0,0,1,1,2.9,1
8858,12,US,not_applicable,4,0.583333,0.833333,1,0,0,1,1,2.9,1
9404,12,US,not_applicable,5,0.583333,0.25,1,0,0,1,1,2.9,1
9433,12,US,tizen,2,0.75,0.833333,1,0,0,1,1,2.9,1
9932,12,US,not_applicable,3,0.5,0.666667,1,0,0,1,1,2.9,1
10182,12,US,tizen,3,1.0,0.25,1,0,0,1,1,2.9,1
10351,12,US,not_applicable,2,0.666667,0.666667,1,0,0,1,1,2.9,1
10622,12,US,tizen,2,0.75,0.833333,1,0,0,1,1,2.9,1
10859,12,US,not_applicable,4,0.166667,0.416667,1,0,0,1,1,2.9,1
8302,11,US,not_applicable,2,0.272727,0.727273,1,0,0,1,1,2.9,1
8340,11,US,not_applicable,2,0.363636,0.454545,1,0,0,1,1,2.9,1
10061,11,US,not_applicable,4,0.727273,0.545455,1,0,0,1,1,2.9,1
10451,11,US,not_applicable,2,0.545455,0.727273,1,0,0,1,1,2.9,1
10950,11,US,not_applicable,2,0.909091,1.0,1,0,0,1,1,2.9,1
8597,10,US,not_applicable,2,0.3,0.4,1,0,0,1,1,2.9,1
9157,10,US,not_applicable,4,0.7,0.7,1,0,0,1,1,2.9,1
9257,10,US,tizen,4,0.8,0.7,1,0,0,1,1,2.9,1
9398,10,US,not_applicable,3,0.7,0.7,1,0,0,1,1,2.9,1
9408,10,US,not_applicable,2,0.5,0.8,1,0,0,1,1,2.9,1
10666,10,US,not_applicable,4,0.4,0.7,1,0,0,1,1,2.9,1
10943,10,US,tizen,2,0.7,0.5,1,0,0,1,1,2.9,1
8022,9,US,tizen,5,0.777778,0.333333,1,0,0,1,1,2.9,1
